49,-78.6965009,35.7272153,30.004,45.573,2022-01-13 13:59:12.939522,3,14
50,-78.696474,35.7271949,30.037,45.606,2022-01-13 13:59:13.939979,3,14
51,-78.6964434,35.7271721,30.023,45.647,2022-01-13 13:59:14.940845,3,14
52,-78.6964105,35.7271478,30.112,45.764,2022-01-13 13:59:15.941323,3,14
53,-78.6963749,35.727122,30.093,45.692,2022-01-13 13:59:16.942330,3,14
54,-78.696338,35.7270953,30.033,45.583,2022-01-13 13:59:17.942830,3,14
55,-78.6963005,35.7270683,30.049,45.695,2022-01-13 13:59:18.943655,3,14
56,-78.6962625,35.7270405,30.008,45.698,2022-01-13 13:59:19.944283,3,14
57,-78.6962247,35.7270123,29.988,45.704,2022-01-13 13:59:20.945720,3,14
58,-78.6961863,35.7269838,30.023,45.829,2022-01-13 13:59:21.946651,3,14
59,-78.6961471,35.7269548,29.991,45.743,2022-01-13 13:59:22.947753,3,14
60,-78.6961079,35.7269255,29.99,45.638,2022-01-13 13:59:23.948267,3,14
61,-78.6960684,35.7268969,30.02,45.724,2022-01-13 13:59:24.948659,3,14
62,-78.6960317,35.7268701,29.963,45.842,2022-01-13 13:59:25.949993,3,14
63,-78.6960019,35.7268484,29.951,45.844,2022-01-13 13:59:26.950876,3,14
64,-78.6959817,35.7268338,29.906,45.769,2022-01-13 13:59:27.951871,3,14
65,-78.6959714,35.7268263,29.879,45.576,2022-01-13 13:59:28.953280,3,14
66,-78.6959688,35.7268239,29.934,45.563,2022-01-13 13:59:29.954484,3,14
67,-78.6959683,35.7268235,29.954,45.537,2022-01-13 13:59:30.955305,3,14
68,-78.6959681,35.7268229,29.962,45.343,2022-01-13 13:59:31.955745,3,14
69,-78.6959682,35.7268233,29.98,45.353,2022-01-13 13:59:32.956598,3,14
70,-78.6959637,35.7268249,30.033,45.441,2022-01-13 13:59:33.957109,3,14
71,-78.6959503,35.7268269,30.053,45.504,2022-01-13 13:59:34.957376,3,14
72,-78.6959277,35.7268313,30.069,45.496,2022-01-13 13:59:35.957834,3,14
73,-78.6958942,35.7268387,30.065,45.551,2022-01-13 13:59:36.959029,3,14
74,-78.6958542,35.7268482,30.036,45.473,2022-01-13 13:59:37.960142,3,14
75,-78.6958114,35.7268583,30.025,45.543,2022-01-13 13:59:38.960944,3,14
76,-78.6957666,35.7268694,30.031,45.608,2022-01-13 13:59:39.961567,3,14
77,-78.6957203,35.7268809,30.027,45.485,2022-01-13 13:59:40.961940,3,14
78,-78.6956727,35.7268927,29.999,45.494,2022-01-13 13:59:41.963215,3,14
79,-78.6956236,35.7269045,29.99,45.513,2022-01-13 13:59:42.964216,3,14
80,-78.6955737,35.7269163,29.995,45.577,2022-01-13 13:59:43.964776,3,14
81,-78.695523,35.7269282,29.994,45.557,2022-01-13 13:59:44.965509,3,14
82,-78.6954721,35.7269403,30.008,45.554,2022-01-13 13:59:45.966477,3,14
83,-78.6954211,35.7269532,29.997,45.51,2022-01-13 13:59:46.967569,3,14
84,-78.6953695,35.7269662,30.01,45.488,2022-01-13 13:59:47.969132,3,14
85,-78.6953177,35.7269784,30.011,45.477,2022-01-13 13:59:48.970289,3,14
86,-78.6952656,35.7269904,30.005,45.373,2022-01-13 13:59:49.970454,3,14
87,-78.6952152,35.7270025,30.019,45.418,2022-01-13 13:59:50.971035,3,14
88,-78.6951701,35.7270131,30.016,45.436,2022-01-13 13:59:51.971871,3,14
89,-78.6951357,35.7270215,29.976,45.511,2022-01-13 13:59:52.972609,3,14
90,-78.6951125,35.7270275,29.979,45.361,2022-01-13 13:59:53.973491,3,14
91,-78.6951016,35.7270303,29.982,45.369,2022-01-13 13:59:54.974636,3,14
92,-78.6950995,35.7270311,29.979,45.315,2022-01-13 13:59:55.975787,3,14
93,-78.6950992,35.7270308,29.957,45.346,2022-01-13 13:59:56.976584,3,14
94,-78.6950994,35.7270304,29.961,45.191,2022-01-13 13:59:57.977452,3,14
95,-78.6950993,35.7270294,29.967,45.306,2022-01-13 13:59:58.977974,3,14
96,-78.6950988,35.7270274,29.974,45.269,2022-01-13 13:59:59.978067,3,14
97,-78.6950948,35.7270183,30.006,45.32,2022-01-13 14:00:00.978961,3,14
98,-78.6950894,35.7270021,30.032,45.309,2022-01-13 14:00:01.979733,3,14
99,-78.6950821,35.7269775,30.046,45.392,2022-01-13 14:00:02.980026,3,14
100,-78.6950735,35.7269466,30.03,45.556,2022-01-13 14:00:03.980371,3,14
101,-78.6950633,35.7269126,30.029,45.499,2022-01-13 14:00:04.981591,3,14
102,-78.6950522,35.7268764,30.042,45.55,2022-01-13 14:00:05.982463,3,14
103,-78.6950403,35.7268387,30.074,45.491,2022-01-13 14:00:06.983012,3,14
104,-78.695028,35.7267998,30.019,45.45,2022-01-13 14:00:07.984242,3,14
105,-78.695015,35.7267603,30.009,45.438,2022-01-13 14:00:08.984909,3,14
106,-78.6950021,35.7267203,30.01,45.511,2022-01-13 14:00:09.985508,3,14
107,-78.6949896,35.7266795,30.002,45.534,2022-01-13 14:00:10.985726,3,14
108,-78.694977,35.7266383,29.978,45.684,2022-01-13 14:00:11.987137,3,14
109,-78.6949641,35.7265969,29.966,45.602,2022-01-13 14:00:12.987354,3,14
110,-78.694951,35.7265549,29.97,45.677,2022-01-13 14:00:13.988028,3,14
111,-78.694938,35.7265125,29.959,45.689,2022-01-13 14:00:14.988967,3,14
112,-78.6949252,35.7264698,29.908,45.511,2022-01-13 14:00:15.989959,3,14
113,-78.6949124,35.7264266,29.959,45.566,2022-01-13 14:00:16.990489,3,14
114,-78.6948992,35.7263835,29.965,45.703,2022-01-13 14:00:17.991014,3,14
115,-78.6948862,35.7263406,29.955,45.632,2022-01-13 14:00:18.991226,3,14
116,-78.694873,35.7262976,29.984,45.64,2022-01-13 14:00:19.991520,3,14
117,-78.6948606,35.7262546,29.989,45.487,2022-01-13 14:00:20.991834,3,14
118,-78.6948478,35.7262117,30.009,45.695,2022-01-13 14:00:21.992908,3,14
119,-78.6948343,35.7261688,29.95,45.603,2022-01-13 14:00:22.993456,3,14
120,-78.6948212,35.7261252,29.959,45.672,2022-01-13 14:00:23.993720,3,14
121,-78.6948084,35.7260814,29.968,45.728,2022-01-13 14:00:24.994608,3,14
122,-78.6947956,35.726038,29.967,45.75,2022-01-13 14:00:25.994893,3,14
123,-78.6947819,35.7259939,29.961,45.491,2022-01-13 14:00:26.995434,3,14
124,-78.6947687,35.7259503,29.987,45.62,2022-01-13 14:00:27.995615,3,14
125,-78.6947551,35.7259068,29.996,45.629,2022-01-13 14:00:28.995794,3,14
126,-78.6947408,35.725863,29.988,45.614,2022-01-13 14:00:29.996204,3,14
127,-78.6947273,35.7258193,30.013,45.592,2022-01-13 14:00:30.996731,3,14
128,-78.6947146,35.725775,29.989,45.554,2022-01-13 14:00:31.997084,3,14
129,-78.6947019,35.7257313,29.937,45.468,2022-01-13 14:00:32.997216,3,14
130,-78.6946888,35.7256883,29.95,45.651,2022-01-13 14:00:33.997624,3,14
131,-78.6946751,35.7256449,29.947,45.468,2022-01-13 14:00:34.997823,3,14
132,-78.6946618,35.7256011,29.925,45.422,2022-01-13 14:00:35.998350,3,14
133,-78.694648,35.7255574,29.947,45.566,2022-01-13 14:00:36.999571,3,14
134,-78.6946351,35.7255138,29.949,45.468,2022-01-13 14:00:38.000659,3,14
135,-78.694622,35.7254705,29.965,45.658,2022-01-13 14:00:39.001863,3,14
136,-78.6946088,35.7254285,29.975,45.691,2022-01-13 14:00:40.002481,3,14
137,-78.6945974,35.725391,29.959,45.626,2022-01-13 14:00:41.003576,3,14
138,-78.6945884,35.7253622,29.928,45.37,2022-01-13 14:00:42.004543,3,14
139,-78.6945827,35.7253439,29.925,45.496,2022-01-13 14:00:43.005510,3,14
140,-78.694579,35.7253352,29.952,45.367,2022-01-13 14:00:44.006679,3,14
141,-78.6945776,35.7253325,30.016,45.303,2022-01-13 14:00:45.007846,3,14
142,-78.6945779,35.7253315,30.026,45.283,2022-01-13 14:00:46.008621,3,14
143,-78.6945784,35.7253311,29.982,45.099,2022-01-13 14:00:47.009097,3,14
144,-78.6945793,35.7253307,29.993,45.217,2022-01-13 14:00:48.010004,3,14
145,-78.6945822,35.7253321,29.998,45.218,2022-01-13 14:00:49.011010,3,14
146,-78.6945924,35.7253324,29.975,45.226,2022-01-13 14:00:50.011458,3,14
147,-78.6946125,35.725333,29.978,45.197,2022-01-13 14:00:51.011655,3,14
148,-78.6946415,35.7253334,29.997,45.238,2022-01-13 14:00:52.012070,3,14
149,-78.694679,35.7253339,30.056,45.238,2022-01-13 14:00:53.012591,3,14
150,-78.6947224,35.7253348,30.097,45.182,2022-01-13 14:00:54.013098,3,14
151,-78.6947682,35.7253361,30.119,45.212,2022-01-13 14:00:55.013497,3,14
152,-78.6948156,35.7253374,30.05,45.139,2022-01-13 14:00:56.013955,3,14
153,-78.6948649,35.7253385,30.005,45.136,2022-01-13 14:00:57.014188,3,14
154,-78.6949157,35.7253395,29.982,45.214,2022-01-13 14:00:58.015243,3,14
155,-78.6949668,35.7253404,29.97,45.235,2022-01-13 14:00:59.015637,3,14
156,-78.6950196,35.7253424,29.922,45.159,2022-01-13 14:01:00.016958,3,14
157,-78.695072,35.7253439,29.962,45.26,2022-01-13 14:01:01.017237,3,14
158,-78.6951243,35.7253453,29.997,45.234,2022-01-13 14:01:02.017479,3,14
159,-78.695177,35.7253467,29.991,45.255,2022-01-13 14:01:03.018410,3,14
160,-78.6952306,35.7253487,30.01,45.406,2022-01-13 14:01:04.018501,3,14
161,-78.6952839,35.72535,29.974,45.358,2022-01-13 14:01:05.018926,3,14
162,-78.6953376,35.7253514,29.926,45.335,2022-01-13 14:01:06.019487,3,14
163,-78.6953918,35.7253531,29.916,45.323,2022-01-13 14:01:07.019872,3,14
164,-78.6954463,35.7253547,29.989,45.378,2022-01-13 14:01:08.020315,3,14
165,-78.6955013,35.7253564,29.956,45.053,2022-01-13 14:01:09.021119,3,14
166,-78.6955573,35.7253582,29.986,45.274,2022-01-13 14:01:10.021597,3,14
167,-78.6956124,35.72536,29.982,45.189,2022-01-13 14:01:11.022336,3,14
168,-78.6956677,35.7253612,29.964,45.168,2022-01-13 14:01:12.022624,3,14
169,-78.6957231,35.7253624,29.954,45.171,2022-01-13 14:01:13.022871,3,14
170,-78.6957777,35.7253637,29.956,45.153,2022-01-13 14:01:14.023872,3,14
171,-78.6958322,35.7253657,29.983,45.172,2022-01-13 14:01:15.024134,3,14
172,-78.6958871,35.7253676,29.971,45.223,2022-01-13 14:01:16.025227,3,14
173,-78.6959419,35.725369,29.918,45.154,2022-01-13 14:01:17.025753,3,14
174,-78.6959968,35.7253699,29.948,45.257,2022-01-13 14:01:18.026332,3,14
175,-78.6960516,35.7253711,29.979,45.264,2022-01-13 14:01:19.028034,3,14
176,-78.6961061,35.7253726,29.987,45.35,2022-01-13 14:01:20.028329,3,14
177,-78.6961611,35.7253744,29.925,45.28,2022-01-13 14:01:21.029194,3,14
178,-78.6962164,35.7253767,29.959,45.239,2022-01-13 14:01:22.029712,3,14
179,-78.6962716,35.725378,29.983,45.157,2022-01-13 14:01:23.029884,3,14
180,-78.6963263,35.7253793,29.97,45.183,2022-01-13 14:01:24.030066,3,14
181,-78.6963809,35.7253803,29.956,45.241,2022-01-13 14:01:25.030310,3,14
182,-78.6964361,35.725382,29.965,45.255,2022-01-13 14:01:26.030675,3,14
183,-78.6964914,35.7253833,29.919,45.31,2022-01-13 14:01:27.031464,3,14
184,-78.6965466,35.7253847,29.909,45.251,2022-01-13 14:01:28.031790,3,14
185,-78.696602,35.7253863,29.915,45.264,2022-01-13 14:01:29.032407,3,14
186,-78.6966577,35.7253881,29.936,45.229,2022-01-13 14:01:30.032967,3,14
187,-78.6967137,35.7253895,29.962,45.226,2022-01-13 14:01:31.033525,3,14
188,-78.6967694,35.7253918,29.98,45.218,2022-01-13 14:01:32.033698,3,14
189,-78.6968247,35.7253935,29.977,45.2,2022-01-13 14:01:33.033874,3,14
190,-78.6968799,35.7253952,29.942,45.2,2022-01-13 14:01:34.034493,3,14
191,-78.6969342,35.7253962,29.947,45.202,2022-01-13 14:01:35.034993,3,14
192,-78.6969894,35.7253977,29.925,45.116,2022-01-13 14:01:36.035867,3,14
193,-78.697045,35.7253989,29.962,45.174,2022-01-13 14:01:37.036291,3,14
194,-78.6971006,35.7254006,29.959,45.088,2022-01-13 14:01:38.036591,3,14
195,-78.697156,35.725402,29.974,45.119,2022-01-13 14:01:39.037382,3,14
196,-78.6972114,35.7254035,29.971,45.065,2022-01-13 14:01:40.037571,3,14
197,-78.6972666,35.7254053,29.952,45.085,2022-01-13 14:01:41.038586,3,14
198,-78.6973215,35.7254069,29.974,45.094,2022-01-13 14:01:42.039094,3,14
199,-78.6973763,35.7254084,30.001,45.12,2022-01-13 14:01:43.039250,3,14
200,-78.6974318,35.72541,29.982,44.989,2022-01-13 14:01:44.040127,3,14
201,-78.6974869,35.7254116,30.003,45.088,2022-01-13 14:01:45.040265,3,14
202,-78.6975421,35.7254126,30.021,45.045,2022-01-13 14:01:46.040603,3,14
203,-78.697598,35.7254138,29.989,45.057,2022-01-13 14:01:47.041487,3,14
204,-78.697653,35.7254153,30.019,45.068,2022-01-13 14:01:48.042317,3,14
205,-78.6977074,35.7254166,30.022,45.123,2022-01-13 14:01:49.043179,3,14
206,-78.6977626,35.7254183,30.004,45.122,2022-01-13 14:01:50.044166,3,14
207,-78.6978177,35.7254194,30.049,45.234,2022-01-13 14:01:51.044606,3,14
208,-78.6978726,35.7254214,30.029,45.208,2022-01-13 14:01:52.045532,3,14
209,-78.6979275,35.7254232,30.013,45.194,2022-01-13 14:01:53.046455,3,14
210,-78.6979826,35.7254251,29.959,45.209,2022-01-13 14:01:54.046771,3,14
211,-78.6980366,35.7254257,29.986,45.222,2022-01-13 14:01:55.047353,3,14
212,-78.6980866,35.7254266,29.991,45.186,2022-01-13 14:01:56.048454,3,14
213,-78.6981269,35.7254279,30.005,45.222,2022-01-13 14:01:57.048574,3,14
214,-78.6981554,35.7254293,30.047,45.2,2022-01-13 14:01:58.049695,3,14
215,-78.698171,35.7254301,30.014,45.145,2022-01-13 14:01:59.050862,3,14
216,-78.6981747,35.7254302,30.036,45.252,2022-01-13 14:02:00.052076,3,14
217,-78.6981744,35.7254291,30.046,45.248,2022-01-13 14:02:01.052230,3,14
218,-78.6981763,35.7254302,30.021,45.194,2022-01-13 14:02:02.052391,3,14
219,-78.6981868,35.7254321,30.013,45.169,2022-01-13 14:02:03.052682,3,14
220,-78.6982063,35.7254329,30.048,45.13,2022-01-13 14:02:04.053258,3,14
221,-78.6982361,35.7254341,30.04,45.148,2022-01-13 14:02:05.054133,3,14
222,-78.6982743,35.7254359,30.027,45.215,2022-01-13 14:02:06.055300,3,14
223,-78.6983179,35.7254374,30.027,45.182,2022-01-13 14:02:07.056193,3,14
224,-78.698364,35.725439,30.03,45.183,2022-01-13 14:02:08.056476,3,14
225,-78.6984128,35.7254412,30.032,45.123,2022-01-13 14:02:09.057329,3,14
226,-78.6984628,35.7254429,30.045,45.139,2022-01-13 14:02:10.058580,3,14
227,-78.6985137,35.7254451,30.033,45.131,2022-01-13 14:02:11.059257,3,14
228,-78.6985658,35.7254475,30.011,45.11,2022-01-13 14:02:12.060019,3,14
229,-78.6986186,35.7254499,30.007,45.099,2022-01-13 14:02:13.061042,3,14
230,-78.6986713,35.725452,30.03,45.134,2022-01-13 14:02:14.061849,3,14
231,-78.6987242,35.725454,30.033,45.114,2022-01-13 14:02:15.062601,3,14
232,-78.698777,35.7254561,30.013,45.097,2022-01-13 14:02:16.063748,3,14
233,-78.6988303,35.7254584,30.011,45.08,2022-01-13 14:02:17.064666,3,14
234,-78.6988982,35.7254618,30.027,45.114,2022-01-13 14:02:18.065626,3,14
235,-78.6989526,35.7254646,30.023,45.103,2022-01-13 14:02:19.066663,3,14
236,-78.6990076,35.7254672,30.016,45.123,2022-01-13 14:02:20.067675,3,14
237,-78.6990627,35.7254699,30.002,45.067,2022-01-13 14:02:21.068287,3,14
238,-78.6991175,35.7254721,30.039,45.07,2022-01-13 14:02:22.068532,3,14
239,-78.6991722,35.7254744,30.042,45.11,2022-01-13 14:02:23.069193,3,14
240,-78.6992267,35.7254765,30.025,45.082,2022-01-13 14:02:24.070822,3,14
241,-78.6992812,35.7254792,30.006,45.12,2022-01-13 14:02:25.071176,3,14
242,-78.6993364,35.7254818,30.026,45.047,2022-01-13 14:02:26.071670,3,14
243,-78.6993908,35.7254844,30.029,45.093,2022-01-13 14:02:27.073627,3,14
244,-78.6994448,35.7254866,30.036,45.137,2022-01-13 14:02:28.075611,3,14
245,-78.6994999,35.7254893,30.043,45.121,2022-01-13 14:02:29.076215,3,14
246,-78.6995549,35.7254915,30.036,44.962,2022-01-13 14:02:30.076367,3,14
247,-78.6996104,35.7254941,30.04,45.122,2022-01-13 14:02:31.076660,3,14
248,-78.6996659,35.7254966,30.013,45.102,2022-01-13 14:02:32.077138,3,14
249,-78.6997209,35.7254987,29.983,45.102,2022-01-13 14:02:33.077442,3,14
250,-78.6997754,35.7255006,29.946,45.022,2022-01-13 14:02:34.078072,3,14
251,-78.6998306,35.7255029,29.955,45.053,2022-01-13 14:02:35.078599,3,14
252,-78.6998858,35.7255055,29.954,45.159,2022-01-13 14:02:36.079127,3,14
253,-78.6999412,35.725508,29.94,45.176,2022-01-13 14:02:37.080280,3,14
254,-78.6999955,35.7255104,29.93,45.14,2022-01-13 14:02:38.081113,3,14
255,-78.7000505,35.7255134,29.948,45.131,2022-01-13 14:02:39.081438,3,14
256,-78.7001055,35.7255162,29.982,45.11,2022-01-13 14:02:40.081750,3,14
257,-78.7001604,35.7255185,29.99,45.025,2022-01-13 14:02:41.082235,3,14
258,-78.7002155,35.7255208,30.0,45.073,2022-01-13 14:02:42.083229,3,14
259,-78.7002711,35.7255233,29.977,45.06,2022-01-13 14:02:43.084319,3,14
260,-78.7003271,35.7255257,29.978,45.009,2022-01-13 14:02:44.084797,3,14
261,-78.7003823,35.7255277,29.96,44.975,2022-01-13 14:02:45.085555,3,14
262,-78.7004344,35.72553,29.981,45.103,2022-01-13 14:02:46.086032,3,14
263,-78.7004792,35.7255321,29.978,45.056,2022-01-13 14:02:47.086589,3,14
264,-78.700513,35.7255338,29.971,45.005,2022-01-13 14:02:48.087262,3,14
265,-78.7005337,35.7255347,29.939,44.953,2022-01-13 14:02:49.087790,3,14
266,-78.700541,35.7255352,29.941,44.976,2022-01-13 14:02:50.087995,3,14
267,-78.7005415,35.7255354,29.945,44.969,2022-01-13 14:02:51.089119,3,14
268,-78.7005414,35.7255359,30.004,45.001,2022-01-13 14:02:52.090538,3,14
269,-78.7005421,35.7255357,29.983,44.841,2022-01-13 14:02:53.091750,3,14
270,-78.7005436,35.7255355,30.007,44.998,2022-01-13 14:02:54.093463,3,14
271,-78.700544,35.7255389,30.011,44.947,2022-01-13 14:02:55.094332,3,14
272,-78.7005408,35.7255496,29.989,44.943,2022-01-13 14:02:56.094681,3,14
273,-78.7005364,35.7255676,29.978,44.932,2022-01-13 14:02:57.095172,3,14
274,-78.7005316,35.7255936,30.0,44.993,2022-01-13 14:02:58.095504,3,14
275,-78.7005261,35.7256248,30.056,45.004,2022-01-13 14:02:59.095738,3,14
276,-78.7005202,35.72566,30.081,45.039,2022-01-13 14:03:00.096877,3,14
277,-78.7005144,35.7256973,30.071,45.017,2022-01-13 14:03:01.097078,3,14
278,-78.7005084,35.7257365,30.046,44.966,2022-01-13 14:03:02.097544,3,14
279,-78.7005012,35.7257772,30.044,45.084,2022-01-13 14:03:03.097939,3,14
280,-78.7004937,35.7258187,30.047,44.982,2022-01-13 14:03:04.098273,3,14
281,-78.7004868,35.7258604,30.022,44.996,2022-01-13 14:03:05.100132,3,14
282,-78.7004799,35.7259022,30.02,44.985,2022-01-13 14:03:06.101159,3,14
283,-78.7004729,35.7259443,30.02,44.953,2022-01-13 14:03:07.101546,3,14
284,-78.700465,35.7259869,30.024,45.189,2022-01-13 14:03:08.102880,3,14
285,-78.7004577,35.7260295,30.02,45.103,2022-01-13 14:03:09.103413,3,14
286,-78.7004476,35.7260736,30.062,45.156,2022-01-13 14:03:10.103616,3,14
287,-78.7004412,35.7261168,30.091,45.044,2022-01-13 14:03:11.103752,3,14
288,-78.7004355,35.7261603,30.056,45.084,2022-01-13 14:03:12.104768,3,14
289,-78.7004286,35.726204,30.006,45.053,2022-01-13 14:03:13.105260,3,14
290,-78.7004214,35.7262483,29.993,45.01,2022-01-13 14:03:14.106206,3,14
291,-78.7004144,35.7262926,30.042,45.033,2022-01-13 14:03:15.107171,3,14
292,-78.7004063,35.7263364,30.047,45.002,2022-01-13 14:03:16.107775,3,14
293,-78.7003972,35.7263809,30.014,44.966,2022-01-13 14:03:17.108051,3,14
294,-78.700389,35.7264246,29.976,45.048,2022-01-13 14:03:18.108306,3,14
295,-78.700381,35.726469,30.005,44.941,2022-01-13 14:03:19.110017,3,14
296,-78.7003738,35.7265131,30.032,45.027,2022-01-13 14:03:20.110253,3,14
297,-78.7003658,35.7265575,30.033,45.005,2022-01-13 14:03:21.110659,3,14
298,-78.7003581,35.726602,30.023,44.924,2022-01-13 14:03:22.111011,3,14
299,-78.7003504,35.7266466,30.031,44.924,2022-01-13 14:03:23.111257,3,14
300,-78.7003427,35.7266906,30.048,44.943,2022-01-13 14:03:24.112353,3,14
301,-78.700334,35.7267349,30.052,44.916,2022-01-13 14:03:25.112558,3,14
302,-78.7003263,35.7267796,30.04,44.941,2022-01-13 14:03:26.113524,3,14
303,-78.7003187,35.7268242,30.003,44.993,2022-01-13 14:03:27.114272,3,14
304,-78.7003114,35.726869,29.989,44.966,2022-01-13 14:03:28.114888,3,14
305,-78.7003038,35.7269138,30.012,44.979,2022-01-13 14:03:29.116311,3,14
306,-78.7002964,35.7269582,30.013,44.92,2022-01-13 14:03:30.117406,3,14
307,-78.7002886,35.7270024,30.069,44.967,2022-01-13 14:03:31.117680,3,14
308,-78.700281,35.7270463,30.04,44.958,2022-01-13 14:03:32.117884,3,14
309,-78.7002735,35.7270909,30.053,45.025,2022-01-13 14:03:33.118352,3,14
310,-78.7002662,35.7271351,30.026,44.972,2022-01-13 14:03:34.118613,3,14
311,-78.7002583,35.7271797,29.999,44.999,2022-01-13 14:03:35.119771,3,14
312,-78.7002506,35.7272244,30.002,44.954,2022-01-13 14:03:36.120766,3,14
313,-78.700243,35.7272694,30.012,44.985,2022-01-13 14:03:37.121288,3,14
314,-78.7002357,35.7273141,29.993,44.959,2022-01-13 14:03:38.122163,3,14
315,-78.7002283,35.727358,29.995,44.944,2022-01-13 14:03:39.122472,3,14
316,-78.70022,35.7274021,30.021,44.921,2022-01-13 14:03:40.122702,3,14
317,-78.7002125,35.7274462,30.05,44.984,2022-01-13 14:03:41.123007,3,14
318,-78.7002056,35.7274908,30.058,44.938,2022-01-13 14:03:42.123828,3,14
319,-78.700198,35.7275355,30.059,44.837,2022-01-13 14:03:43.124180,3,14
320,-78.70019,35.7275802,30.064,44.979,2022-01-13 14:03:44.124379,3,14
321,-78.7001816,35.7276242,30.028,44.926,2022-01-13 14:03:45.124957,3,14
322,-78.7001733,35.7276684,30.038,44.87,2022-01-13 14:03:46.125831,3,14
323,-78.7001655,35.7277127,30.029,44.904,2022-01-13 14:03:47.126019,3,14
324,-78.7001569,35.7277569,30.022,44.956,2022-01-13 14:03:48.126288,3,14
325,-78.7001501,35.7278015,29.997,44.935,2022-01-13 14:03:49.126780,3,14
326,-78.7001434,35.7278465,29.987,44.878,2022-01-13 14:03:50.127735,3,14
327,-78.7001358,35.7278915,30.004,44.941,2022-01-13 14:03:51.128842,3,14
