1,-78.6961099,35.7272789,0.005,12.587,2022-01-26 18:46:21.597515,6,10
2,-78.6961099,35.7272789,0.005,12.587,2022-01-26 18:46:22.598346,6,10
3,-78.6961098,35.7272789,0.005,12.587,2022-01-26 18:46:23.599390,6,10
4,-78.6961098,35.7272788,0.004,12.587,2022-01-26 18:46:24.600367,6,10
5,-78.6961097,35.7272788,0.004,12.587,2022-01-26 18:46:25.600991,6,10
6,-78.6961097,35.7272788,0.004,12.587,2022-01-26 18:46:26.601906,6,10
7,-78.6961097,35.7272788,0.004,12.587,2022-01-26 18:46:27.602609,6,10
8,-78.6961097,35.7272788,0.004,12.587,2022-01-26 18:46:28.603822,6,10
9,-78.6961098,35.7272788,0.003,12.489,2022-01-26 18:46:29.604676,6,10
10,-78.6961098,35.7272788,0.07,12.143,2022-01-26 18:46:30.605516,6,10
11,-78.6961099,35.7272789,1.307,12.143,2022-01-26 18:46:31.606737,6,10
12,-78.6961101,35.7272791,3.257,12.193,2022-01-26 18:46:32.607338,6,10
13,-78.6961101,35.7272791,5.45,12.193,2022-01-26 18:46:33.609061,6,10
14,-78.69611,35.727279,7.746,12.193,2022-01-26 18:46:34.610897,6,10
15,-78.69611,35.727279,10.118,12.193,2022-01-26 18:46:35.612006,6,10
16,-78.6961101,35.7272791,12.523,12.193,2022-01-26 18:46:36.612555,6,10
17,-78.6961101,35.7272791,14.966,12.193,2022-01-26 18:46:37.613202,6,10
18,-78.6961101,35.7272791,17.417,12.193,2022-01-26 18:46:38.614210,6,10
19,-78.6961101,35.7272791,19.887,12.193,2022-01-26 18:46:39.614532,6,10
20,-78.6961101,35.7272791,22.366,12.193,2022-01-26 18:46:40.615655,6,10
21,-78.6961101,35.7272791,24.85,12.193,2022-01-26 18:46:41.616018,6,10
22,-78.6961101,35.7272791,27.265,12.193,2022-01-26 18:46:42.618289,6,10
23,-78.6961102,35.7272792,29.003,12.242,2022-01-26 18:46:43.619745,6,10
24,-78.6961102,35.7272792,29.674,12.242,2022-01-26 18:46:44.621225,6,10
25,-78.6961102,35.7272792,29.856,12.242,2022-01-26 18:46:45.621894,6,10
26,-78.6961102,35.7272792,29.924,12.242,2022-01-26 18:46:46.622303,6,10
27,-78.6961102,35.7272792,29.952,12.242,2022-01-26 18:46:47.623636,6,10
28,-78.6961102,35.7272792,29.964,12.242,2022-01-26 18:46:48.624363,6,10
29,-78.6961103,35.7272792,29.968,12.242,2022-01-26 18:46:49.625584,6,10
30,-78.6961104,35.7272792,29.975,12.242,2022-01-26 18:46:50.626839,6,10
31,-78.6961104,35.7272792,29.983,12.242,2022-01-26 18:46:51.627420,6,10
32,-78.6961138,35.7272789,29.987,12.242,2022-01-26 18:46:52.629381,6,10
33,-78.6961256,35.727278,29.988,12.242,2022-01-26 18:46:53.630185,6,10
34,-78.6961462,35.7272764,29.989,12.242,2022-01-26 18:46:54.630807,6,10
35,-78.6961766,35.7272741,29.99,12.242,2022-01-26 18:46:55.631466,6,10
36,-78.6962148,35.7272711,29.989,12.193,2022-01-26 18:46:56.631993,6,10
37,-78.696258,35.7272679,29.988,12.193,2022-01-26 18:46:57.633063,6,10
38,-78.6963047,35.7272644,29.989,12.193,2022-01-26 18:46:58.634062,6,10
39,-78.6963536,35.7272609,29.988,12.193,2022-01-26 18:46:59.634845,6,10
40,-78.6964038,35.7272574,29.991,12.193,2022-01-26 18:47:00.635712,6,10
41,-78.6964525,35.727254,29.996,12.242,2022-01-26 18:47:01.636311,6,10
42,-78.6964956,35.727251,29.999,12.242,2022-01-26 18:47:02.637485,6,10
43,-78.6965276,35.7272489,29.999,12.242,2022-01-26 18:47:03.638287,6,10
44,-78.6965448,35.7272479,29.997,12.242,2022-01-26 18:47:04.639677,6,10
45,-78.6965482,35.7272478,29.997,12.242,2022-01-26 18:47:05.640023,6,10
46,-78.6965463,35.7272479,29.997,12.242,2022-01-26 18:47:06.640461,6,10
47,-78.6965445,35.7272479,29.996,12.242,2022-01-26 18:47:07.641362,6,10
48,-78.6965439,35.7272477,30.001,12.242,2022-01-26 18:47:08.642241,6,10
49,-78.6965438,35.7272475,29.997,12.242,2022-01-26 18:47:09.642810,6,10
50,-78.6965399,35.7272445,29.998,12.242,2022-01-26 18:47:10.644073,6,10
51,-78.6965296,35.727237,29.997,12.242,2022-01-26 18:47:11.645252,6,10
52,-78.6965124,35.7272244,29.992,12.242,2022-01-26 18:47:12.645679,6,10
53,-78.6964879,35.7272065,29.991,12.193,2022-01-26 18:47:13.646733,6,10
54,-78.6964582,35.727185,29.992,12.193,2022-01-26 18:47:14.647495,6,10
55,-78.6964251,35.7271608,29.993,12.193,2022-01-26 18:47:15.648461,6,10
56,-78.6963898,35.7271351,29.994,12.193,2022-01-26 18:47:16.648980,6,10
57,-78.6963529,35.7271081,29.994,12.193,2022-01-26 18:47:17.649646,6,10
58,-78.6963152,35.7270803,29.994,12.193,2022-01-26 18:47:18.650152,6,10
59,-78.6962766,35.7270519,29.997,12.193,2022-01-26 18:47:19.650377,6,10
60,-78.6962377,35.7270232,29.997,12.193,2022-01-26 18:47:20.650880,6,10
61,-78.6961983,35.7269941,29.998,12.193,2022-01-26 18:47:21.652101,6,10
62,-78.6961587,35.7269647,29.997,12.193,2022-01-26 18:47:22.652843,6,10
63,-78.6961186,35.7269352,29.997,12.193,2022-01-26 18:47:23.653350,6,10
64,-78.6960788,35.7269056,29.997,12.193,2022-01-26 18:47:24.655130,6,10
65,-78.6960404,35.7268772,30.0,12.242,2022-01-26 18:47:25.655692,6,10
66,-78.696007,35.7268524,30.002,12.242,2022-01-26 18:47:26.656833,6,10
67,-78.6959819,35.7268335,30.003,12.242,2022-01-26 18:47:27.657954,6,10
68,-78.695968,35.7268227,30.002,12.242,2022-01-26 18:47:28.659189,6,10
69,-78.6959649,35.72682,30.001,12.242,2022-01-26 18:47:29.660042,6,10
70,-78.695966,35.7268209,29.998,12.242,2022-01-26 18:47:30.660677,6,10
71,-78.6959673,35.7268222,29.994,12.242,2022-01-26 18:47:31.661058,6,10
72,-78.6959677,35.7268228,29.998,12.242,2022-01-26 18:47:32.661904,6,10
73,-78.6959667,35.7268231,30.002,12.242,2022-01-26 18:47:33.663253,6,10
74,-78.6959591,35.7268248,29.998,12.242,2022-01-26 18:47:34.664130,6,10
75,-78.6959436,35.7268286,29.995,12.242,2022-01-26 18:47:35.665090,6,10
